;index;iteration;type;class_idx;class_name
6;731;3;Training;7;nitrogen-N
6;732;3;Training;8;phosphorus-P
6;733;3;Training;1;calcium-Ca
6;736;3;Training;6;more-deficiencies
6;737;3;Training;1;calcium-Ca
6;738;3;Training;6;more-deficiencies
6;740;3;Training;1;calcium-Ca
6;741;3;Training;6;more-deficiencies
6;742;3;Training;3;iron-Fe
6;743;3;Training;6;more-deficiencies
6;744;3;Training;4;magnesium-Mg
6;747;3;Training;0;boron-B
6;748;3;Training;7;nitrogen-N
6;749;3;Training;6;more-deficiencies
6;750;3;Training;8;phosphorus-P
6;752;3;Training;5;manganese-Mn
6;753;3;Training;8;phosphorus-P
6;754;3;Training;8;phosphorus-P
6;755;3;Training;1;calcium-Ca
6;756;3;Training;0;boron-B
6;758;3;Training;9;potasium-K
6;759;3;Training;7;nitrogen-N
6;760;3;Training;3;iron-Fe
6;761;3;Training;1;calcium-Ca
6;762;3;Training;8;phosphorus-P
6;763;3;Training;1;calcium-Ca
6;764;3;Training;8;phosphorus-P
6;765;3;Training;0;boron-B
6;766;3;Training;6;more-deficiencies
6;768;3;Training;8;phosphorus-P
6;769;3;Training;7;nitrogen-N
6;770;3;Training;8;phosphorus-P
6;771;3;Training;4;magnesium-Mg
6;772;3;Training;9;potasium-K
6;773;3;Training;6;more-deficiencies
6;775;3;Training;0;boron-B
6;776;3;Training;9;potasium-K
6;777;3;Training;8;phosphorus-P
6;778;3;Training;1;calcium-Ca
6;779;3;Training;8;phosphorus-P
6;781;3;Training;0;boron-B
6;782;3;Training;5;manganese-Mn
6;783;3;Training;0;boron-B
6;785;3;Training;8;phosphorus-P
6;786;3;Training;4;magnesium-Mg
6;787;3;Training;4;magnesium-Mg
6;788;3;Training;3;iron-Fe
6;789;3;Training;9;potasium-K
6;790;3;Training;5;manganese-Mn
6;791;3;Training;8;phosphorus-P
6;793;3;Training;4;magnesium-Mg
6;794;3;Training;7;nitrogen-N
6;795;3;Training;8;phosphorus-P
6;796;3;Training;8;phosphorus-P
6;798;3;Training;6;more-deficiencies
6;799;3;Training;5;manganese-Mn
6;800;3;Training;5;manganese-Mn
6;801;3;Training;3;iron-Fe
6;802;3;Training;4;magnesium-Mg
6;803;3;Training;8;phosphorus-P
7;0;3;Testing;8;phosphorus-P
7;1;3;Testing;4;magnesium-Mg
7;3;3;Testing;1;calcium-Ca
7;8;3;Testing;7;nitrogen-N
7;15;3;Testing;5;manganese-Mn
7;19;3;Testing;5;manganese-Mn
7;23;3;Testing;8;phosphorus-P
7;26;3;Testing;1;calcium-Ca
7;35;3;Testing;5;manganese-Mn
7;39;3;Testing;9;potasium-K
7;47;3;Testing;0;boron-B
7;51;3;Testing;6;more-deficiencies
7;54;3;Testing;3;iron-Fe
7;57;3;Testing;1;calcium-Ca
7;64;3;Testing;2;healthy
7;67;3;Testing;8;phosphorus-P
7;68;3;Testing;6;more-deficiencies
7;80;3;Testing;8;phosphorus-P
7;82;3;Testing;3;iron-Fe
7;83;3;Testing;4;magnesium-Mg
7;86;3;Testing;6;more-deficiencies
7;92;3;Testing;6;more-deficiencies
7;99;3;Testing;1;calcium-Ca
7;104;3;Testing;9;potasium-K
7;105;3;Testing;8;phosphorus-P
7;106;3;Testing;1;calcium-Ca
7;107;3;Testing;9;potasium-K
7;113;3;Testing;4;magnesium-Mg
7;116;3;Testing;1;calcium-Ca
7;120;3;Testing;1;calcium-Ca
7;122;3;Testing;8;phosphorus-P
7;127;3;Testing;5;manganese-Mn
7;129;3;Testing;8;phosphorus-P
7;145;3;Testing;3;iron-Fe
7;151;3;Testing;8;phosphorus-P
7;154;3;Testing;1;calcium-Ca
7;156;3;Testing;4;magnesium-Mg
7;167;3;Testing;6;more-deficiencies
7;170;3;Testing;8;phosphorus-P
7;176;3;Testing;9;potasium-K
7;177;3;Testing;3;iron-Fe
7;179;3;Testing;1;calcium-Ca
7;180;3;Testing;8;phosphorus-P
7;188;3;Testing;0;boron-B
7;200;3;Testing;6;more-deficiencies
7;203;3;Testing;9;potasium-K
7;209;3;Testing;0;boron-B
7;222;3;Testing;8;phosphorus-P
7;227;3;Testing;8;phosphorus-P
7;230;3;Testing;1;calcium-Ca
7;242;3;Testing;6;more-deficiencies
7;245;3;Testing;9;potasium-K
7;252;3;Testing;1;calcium-Ca
7;266;3;Testing;1;calcium-Ca
7;272;3;Testing;4;magnesium-Mg
7;275;3;Testing;5;manganese-Mn
7;281;3;Testing;1;calcium-Ca
7;282;3;Testing;1;calcium-Ca
7;294;3;Testing;4;magnesium-Mg
7;301;3;Testing;5;manganese-Mn
7;309;3;Testing;3;iron-Fe
7;314;3;Testing;7;nitrogen-N
7;316;3;Testing;8;phosphorus-P
7;317;3;Testing;0;boron-B
7;319;3;Testing;3;iron-Fe
7;320;3;Testing;0;boron-B
7;321;3;Testing;8;phosphorus-P
7;324;3;Testing;0;boron-B
7;326;3;Testing;5;manganese-Mn
7;337;3;Testing;9;potasium-K
7;339;3;Testing;8;phosphorus-P
7;342;3;Testing;1;calcium-Ca
7;345;3;Testing;0;boron-B
7;349;3;Testing;5;manganese-Mn
7;355;3;Testing;7;nitrogen-N
7;356;3;Testing;8;phosphorus-P
7;359;3;Testing;8;phosphorus-P
7;363;3;Testing;3;iron-Fe
7;367;3;Testing;6;more-deficiencies
7;375;3;Testing;8;phosphorus-P
7;381;3;Testing;8;phosphorus-P
7;383;3;Testing;4;magnesium-Mg
7;386;3;Testing;7;nitrogen-N
7;398;3;Testing;8;phosphorus-P
7;404;3;Testing;8;phosphorus-P
7;406;3;Testing;1;calcium-Ca
7;414;3;Testing;8;phosphorus-P
7;417;3;Testing;9;potasium-K
7;418;3;Testing;9;potasium-K
7;428;3;Testing;7;nitrogen-N
7;430;3;Testing;5;manganese-Mn
7;431;3;Testing;8;phosphorus-P
7;433;3;Testing;8;phosphorus-P
7;434;3;Testing;6;more-deficiencies
7;436;3;Testing;4;magnesium-Mg
7;440;3;Testing;8;phosphorus-P
7;441;3;Testing;0;boron-B
7;447;3;Testing;8;phosphorus-P
7;451;3;Testing;1;calcium-Ca
7;457;3;Testing;6;more-deficiencies
7;458;3;Testing;0;boron-B
7;462;3;Testing;7;nitrogen-N
7;469;3;Testing;6;more-deficiencies
7;476;3;Testing;0;boron-B
7;479;3;Testing;4;magnesium-Mg
7;481;3;Testing;6;more-deficiencies
7;485;3;Testing;8;phosphorus-P
7;492;3;Testing;8;phosphorus-P
7;504;3;Testing;1;calcium-Ca
7;518;3;Testing;0;boron-B
7;520;3;Testing;8;phosphorus-P
7;523;3;Testing;0;boron-B
7;539;3;Testing;4;magnesium-Mg
7;540;3;Testing;3;iron-Fe
7;541;3;Testing;7;nitrogen-N
7;542;3;Testing;9;potasium-K
7;546;3;Testing;0;boron-B
7;551;3;Testing;8;phosphorus-P
7;556;3;Testing;8;phosphorus-P
7;559;3;Testing;6;more-deficiencies
7;561;3;Testing;7;nitrogen-N
7;562;3;Testing;7;nitrogen-N
7;570;3;Testing;4;magnesium-Mg
7;576;3;Testing;6;more-deficiencies
7;577;3;Testing;7;nitrogen-N
7;580;3;Testing;9;potasium-K
7;590;3;Testing;4;magnesium-Mg
7;593;3;Testing;0;boron-B
7;594;3;Testing;9;potasium-K
7;603;3;Testing;0;boron-B
7;606;3;Testing;1;calcium-Ca
7;614;3;Testing;0;boron-B
7;626;3;Testing;8;phosphorus-P
7;639;3;Testing;1;calcium-Ca
7;647;3;Testing;8;phosphorus-P
7;651;3;Testing;5;manganese-Mn
7;653;3;Testing;6;more-deficiencies
7;664;3;Testing;1;calcium-Ca
7;665;3;Testing;9;potasium-K
7;673;3;Testing;9;potasium-K
7;682;3;Testing;0;boron-B
7;684;3;Testing;5;manganese-Mn
7;690;3;Testing;5;manganese-Mn
7;698;3;Testing;3;iron-Fe
7;702;3;Testing;5;manganese-Mn
7;706;3;Testing;9;potasium-K
7;716;3;Testing;8;phosphorus-P
7;721;3;Testing;8;phosphorus-P
7;734;3;Testing;3;iron-Fe
7;735;3;Testing;9;potasium-K
7;739;3;Testing;8;phosphorus-P
7;745;3;Testing;8;phosphorus-P
7;746;3;Testing;8;phosphorus-P
7;751;3;Testing;1;calcium-Ca
7;757;3;Testing;1;calcium-Ca
7;767;3;Testing;8;phosphorus-P
7;774;3;Testing;1;calcium-Ca
7;780;3;Testing;6;more-deficiencies
7;784;3;Testing;1;calcium-Ca
7;792;3;Testing;4;magnesium-Mg
7;797;3;Testing;1;calcium-Ca
8;0;4;Training;8;phosphorus-P
8;1;4;Training;4;magnesium-Mg
8;3;4;Training;1;calcium-Ca
8;4;4;Training;7;nitrogen-N
8;5;4;Training;6;more-deficiencies
8;6;4;Training;0;boron-B
8;7;4;Training;1;calcium-Ca
8;8;4;Training;7;nitrogen-N
8;9;4;Training;8;phosphorus-P
8;11;4;Training;8;phosphorus-P
8;12;4;Training;3;iron-Fe
8;14;4;Training;3;iron-Fe
8;15;4;Training;5;manganese-Mn
8;16;4;Training;8;phosphorus-P
8;17;4;Training;4;magnesium-Mg
8;18;4;Training;0;boron-B
8;19;4;Training;5;manganese-Mn
8;20;4;Training;5;manganese-Mn
8;21;4;Training;9;potasium-K
8;23;4;Training;8;phosphorus-P
8;24;4;Training;1;calcium-Ca
8;25;4;Training;7;nitrogen-N
8;26;4;Training;1;calcium-Ca
8;28;4;Training;3;iron-Fe
8;29;4;Training;8;phosphorus-P
8;30;4;Training;5;manganese-Mn
8;31;4;Training;5;manganese-Mn
8;32;4;Training;8;phosphorus-P
8;33;4;Training;6;more-deficiencies
8;34;4;Training;7;nitrogen-N
8;35;4;Training;5;manganese-Mn
8;39;4;Training;9;potasium-K
8;40;4;Training;1;calcium-Ca
8;42;4;Training;8;phosphorus-P
8;45;4;Training;0;boron-B
8;46;4;Training;2;healthy
8;47;4;Training;0;boron-B
8;50;4;Training;8;phosphorus-P
8;51;4;Training;6;more-deficiencies
8;52;4;Training;9;potasium-K
8;53;4;Training;2;healthy
8;54;4;Training;3;iron-Fe
8;55;4;Training;0;boron-B
8;56;4;Training;4;magnesium-Mg
8;57;4;Training;1;calcium-Ca
8;58;4;Training;0;boron-B
8;60;4;Training;6;more-deficiencies
8;61;4;Training;6;more-deficiencies
8;62;4;Training;8;phosphorus-P
8;63;4;Training;8;phosphorus-P
8;64;4;Training;2;healthy
8;65;4;Training;6;more-deficiencies
8;66;4;Training;8;phosphorus-P
8;67;4;Training;8;phosphorus-P
8;68;4;Training;6;more-deficiencies
8;69;4;Training;9;potasium-K
8;70;4;Training;7;nitrogen-N
8;71;4;Training;3;iron-Fe
8;73;4;Training;8;phosphorus-P
8;74;4;Training;8;phosphorus-P
8;76;4;Training;1;calcium-Ca
8;77;4;Training;8;phosphorus-P
8;79;4;Training;8;phosphorus-P
8;80;4;Training;8;phosphorus-P
8;81;4;Training;5;manganese-Mn
8;82;4;Training;3;iron-Fe
8;83;4;Training;4;magnesium-Mg
8;84;4;Training;7;nitrogen-N
8;86;4;Training;6;more-deficiencies
8;87;4;Training;7;nitrogen-N
8;88;4;Training;8;phosphorus-P
8;89;4;Training;4;magnesium-Mg
8;90;4;Training;6;more-deficiencies
8;91;4;Training;4;magnesium-Mg
8;92;4;Training;6;more-deficiencies
8;93;4;Training;8;phosphorus-P
8;94;4;Training;1;calcium-Ca
8;95;4;Training;9;potasium-K
8;96;4;Training;1;calcium-Ca
8;97;4;Training;5;manganese-Mn
8;98;4;Training;8;phosphorus-P
8;99;4;Training;1;calcium-Ca
8;100;4;Training;4;magnesium-Mg
8;101;4;Training;9;potasium-K
8;104;4;Training;9;potasium-K
8;105;4;Training;8;phosphorus-P
8;106;4;Training;1;calcium-Ca
8;107;4;Training;9;potasium-K
8;109;4;Training;0;boron-B
8;111;4;Training;8;phosphorus-P
8;113;4;Training;4;magnesium-Mg
8;114;4;Training;8;phosphorus-P
8;115;4;Training;8;phosphorus-P
8;116;4;Training;1;calcium-Ca
8;117;4;Training;9;potasium-K
8;119;4;Training;3;iron-Fe
8;120;4;Training;1;calcium-Ca
8;121;4;Training;5;manganese-Mn
8;122;4;Training;8;phosphorus-P
8;124;4;Training;5;manganese-Mn
8;125;4;Training;9;potasium-K
8;126;4;Training;8;phosphorus-P
8;127;4;Training;5;manganese-Mn
8;128;4;Training;0;boron-B
8;129;4;Training;8;phosphorus-P
8;130;4;Training;7;nitrogen-N
8;131;4;Training;6;more-deficiencies
8;132;4;Training;4;magnesium-Mg
8;133;4;Training;5;manganese-Mn
8;134;4;Training;8;phosphorus-P
8;135;4;Training;5;manganese-Mn
8;136;4;Training;7;nitrogen-N
8;138;4;Training;8;phosphorus-P
8;139;4;Training;4;magnesium-Mg
8;141;4;Training;6;more-deficiencies
8;142;4;Training;1;calcium-Ca
8;143;4;Training;6;more-deficiencies
8;144;4;Training;7;nitrogen-N
8;145;4;Training;3;iron-Fe
8;147;4;Training;7;nitrogen-N
8;148;4;Training;8;phosphorus-P
8;149;4;Training;1;calcium-Ca
8;150;4;Training;7;nitrogen-N
8;151;4;Training;8;phosphorus-P
8;152;4;Training;8;phosphorus-P
8;153;4;Training;9;potasium-K
8;154;4;Training;1;calcium-Ca
8;156;4;Training;4;magnesium-Mg
8;157;4;Training;5;manganese-Mn
8;158;4;Training;7;nitrogen-N
8;159;4;Training;6;more-deficiencies
8;160;4;Training;9;potasium-K
8;161;4;Training;3;iron-Fe
8;162;4;Training;4;magnesium-Mg
8;163;4;Training;7;nitrogen-N
8;164;4;Training;8;phosphorus-P
8;166;4;Training;1;calcium-Ca
8;167;4;Training;6;more-deficiencies
8;168;4;Training;8;phosphorus-P
8;169;4;Training;1;calcium-Ca
8;170;4;Training;8;phosphorus-P
8;171;4;Training;8;phosphorus-P
8;172;4;Training;5;manganese-Mn
8;173;4;Training;0;boron-B
8;174;4;Training;6;more-deficiencies
8;176;4;Training;9;potasium-K
8;177;4;Training;3;iron-Fe
8;178;4;Training;4;magnesium-Mg
8;179;4;Training;1;calcium-Ca
8;180;4;Training;8;phosphorus-P
8;181;4;Training;9;potasium-K
8;183;4;Training;8;phosphorus-P
8;186;4;Training;5;manganese-Mn
8;188;4;Training;0;boron-B
8;189;4;Training;8;phosphorus-P
8;190;4;Training;4;magnesium-Mg
8;191;4;Training;0;boron-B
8;193;4;Training;0;boron-B
8;194;4;Training;1;calcium-Ca
8;195;4;Training;8;phosphorus-P
8;196;4;Training;8;phosphorus-P
8;197;4;Training;1;calcium-Ca
8;198;4;Training;6;more-deficiencies
8;200;4;Training;6;more-deficiencies
8;201;4;Training;6;more-deficiencies
8;203;4;Training;9;potasium-K
8;204;4;Training;7;nitrogen-N
8;206;4;Training;8;phosphorus-P
8;207;4;Training;3;iron-Fe
8;208;4;Training;9;potasium-K
8;209;4;Training;0;boron-B
8;210;4;Training;1;calcium-Ca
8;211;4;Training;0;boron-B
8;213;4;Training;5;manganese-Mn
8;216;4;Training;7;nitrogen-N
8;217;4;Training;8;phosphorus-P
8;218;4;Training;3;iron-Fe
8;219;4;Training;6;more-deficiencies
8;221;4;Training;3;iron-Fe
8;222;4;Training;8;phosphorus-P
8;223;4;Training;0;boron-B
8;224;4;Training;0;boron-B
8;225;4;Training;3;iron-Fe
8;226;4;Training;8;phosphorus-P
8;227;4;Training;8;phosphorus-P
8;228;4;Training;5;manganese-Mn
8;229;4;Training;1;calcium-Ca
8;230;4;Training;1;calcium-Ca
8;232;4;Training;1;calcium-Ca
8;233;4;Training;4;magnesium-Mg
8;234;4;Training;9;potasium-K
8;236;4;Training;0;boron-B
8;239;4;Training;1;calcium-Ca
8;240;4;Training;0;boron-B
8;241;4;Training;4;magnesium-Mg
8;242;4;Training;6;more-deficiencies
8;243;4;Training;9;potasium-K
8;244;4;Training;1;calcium-Ca
8;245;4;Training;9;potasium-K
8;246;4;Training;6;more-deficiencies
8;247;4;Training;8;phosphorus-P
8;248;4;Training;5;manganese-Mn
8;249;4;Training;0;boron-B
8;252;4;Training;1;calcium-Ca
8;253;4;Training;1;calcium-Ca
8;254;4;Training;3;iron-Fe
8;255;4;Training;8;phosphorus-P
8;258;4;Training;1;calcium-Ca
8;259;4;Training;8;phosphorus-P
8;260;4;Training;3;iron-Fe
8;261;4;Training;6;more-deficiencies
8;262;4;Training;8;phosphorus-P
8;264;4;Training;6;more-deficiencies
8;265;4;Training;0;boron-B
8;266;4;Training;1;calcium-Ca
8;268;4;Training;6;more-deficiencies
8;269;4;Training;0;boron-B
8;270;4;Training;1;calcium-Ca
8;272;4;Training;4;magnesium-Mg
8;273;4;Training;6;more-deficiencies
8;274;4;Training;0;boron-B
8;275;4;Training;5;manganese-Mn
8;276;4;Training;5;manganese-Mn
8;277;4;Training;7;nitrogen-N
8;278;4;Training;1;calcium-Ca
8;279;4;Training;6;more-deficiencies
8;280;4;Training;8;phosphorus-P
8;281;4;Training;1;calcium-Ca
8;282;4;Training;1;calcium-Ca
8;283;4;Training;7;nitrogen-N
8;284;4;Training;5;manganese-Mn
8;286;4;Training;9;potasium-K
8;288;4;Training;8;phosphorus-P
8;289;4;Training;8;phosphorus-P
8;290;4;Training;1;calcium-Ca
8;292;4;Training;6;more-deficiencies
8;293;4;Training;9;potasium-K
8;294;4;Training;4;magnesium-Mg
8;296;4;Training;5;manganese-Mn
8;298;4;Training;0;boron-B
8;299;4;Training;1;calcium-Ca
8;300;4;Training;0;boron-B
8;301;4;Training;5;manganese-Mn
8;305;4;Training;8;phosphorus-P
8;306;4;Training;9;potasium-K
8;308;4;Training;3;iron-Fe
8;309;4;Training;3;iron-Fe
8;310;4;Training;8;phosphorus-P
8;311;4;Training;5;manganese-Mn
8;312;4;Training;1;calcium-Ca
8;313;4;Training;3;iron-Fe
8;314;4;Training;7;nitrogen-N
8;315;4;Training;8;phosphorus-P
8;316;4;Training;8;phosphorus-P
8;317;4;Training;0;boron-B
8;318;4;Training;6;more-deficiencies
8;319;4;Training;3;iron-Fe
8;320;4;Training;0;boron-B
8;321;4;Training;8;phosphorus-P
8;322;4;Training;5;manganese-Mn
8;323;4;Training;9;potasium-K
8;324;4;Training;0;boron-B
8;326;4;Training;5;manganese-Mn
8;327;4;Training;4;magnesium-Mg
8;328;4;Training;8;phosphorus-P
8;329;4;Training;6;more-deficiencies
8;332;4;Training;7;nitrogen-N
8;333;4;Training;1;calcium-Ca
8;336;4;Training;7;nitrogen-N
8;337;4;Training;9;potasium-K
8;338;4;Training;8;phosphorus-P
8;339;4;Training;8;phosphorus-P
8;340;4;Training;8;phosphorus-P
8;341;4;Training;8;phosphorus-P
8;342;4;Training;1;calcium-Ca
8;343;4;Training;0;boron-B
8;344;4;Training;8;phosphorus-P
8;345;4;Training;0;boron-B
8;346;4;Training;5;manganese-Mn
8;347;4;Training;6;more-deficiencies
8;348;4;Training;9;potasium-K
8;349;4;Training;5;manganese-Mn
8;352;4;Training;9;potasium-K
8;353;4;Training;3;iron-Fe
8;354;4;Training;6;more-deficiencies
8;355;4;Training;7;nitrogen-N
8;356;4;Training;8;phosphorus-P
8;357;4;Training;5;manganese-Mn
8;358;4;Training;5;manganese-Mn
8;359;4;Training;8;phosphorus-P
8;360;4;Training;4;magnesium-Mg
8;361;4;Training;8;phosphorus-P
8;362;4;Training;4;magnesium-Mg
8;363;4;Training;3;iron-Fe
8;364;4;Training;3;iron-Fe
8;365;4;Training;7;nitrogen-N
8;366;4;Training;1;calcium-Ca
8;367;4;Training;6;more-deficiencies
8;368;4;Training;6;more-deficiencies
8;369;4;Training;8;phosphorus-P
8;370;4;Training;6;more-deficiencies
8;371;4;Training;8;phosphorus-P
8;372;4;Training;8;phosphorus-P
8;373;4;Training;8;phosphorus-P
8;375;4;Training;8;phosphorus-P
8;376;4;Training;6;more-deficiencies
8;377;4;Training;8;phosphorus-P
8;379;4;Training;1;calcium-Ca
8;380;4;Training;4;magnesium-Mg
8;381;4;Training;8;phosphorus-P
8;382;4;Training;7;nitrogen-N
8;383;4;Training;4;magnesium-Mg
8;384;4;Training;1;calcium-Ca
8;385;4;Training;6;more-deficiencies
8;386;4;Training;7;nitrogen-N
8;387;4;Training;9;potasium-K
8;388;4;Training;0;boron-B
8;389;4;Training;4;magnesium-Mg
8;390;4;Training;1;calcium-Ca
8;391;4;Training;5;manganese-Mn
8;393;4;Training;8;phosphorus-P
8;394;4;Training;8;phosphorus-P
8;395;4;Training;4;magnesium-Mg
8;396;4;Training;8;phosphorus-P
8;397;4;Training;1;calcium-Ca
8;398;4;Training;8;phosphorus-P
8;399;4;Training;8;phosphorus-P
8;402;4;Training;5;manganese-Mn
8;404;4;Training;8;phosphorus-P
8;405;4;Training;9;potasium-K
8;406;4;Training;1;calcium-Ca
8;407;4;Training;8;phosphorus-P
8;408;4;Training;8;phosphorus-P
8;409;4;Training;8;phosphorus-P
8;412;4;Training;3;iron-Fe
8;413;4;Training;8;phosphorus-P
8;414;4;Training;8;phosphorus-P
8;415;4;Training;0;boron-B
8;416;4;Training;8;phosphorus-P
8;417;4;Training;9;potasium-K
8;418;4;Training;9;potasium-K
8;419;4;Training;9;potasium-K
8;420;4;Training;7;nitrogen-N
8;421;4;Training;9;potasium-K
8;423;4;Training;1;calcium-Ca
8;424;4;Training;9;potasium-K
8;425;4;Training;5;manganese-Mn
8;426;4;Training;8;phosphorus-P
8;427;4;Training;0;boron-B
8;428;4;Training;7;nitrogen-N
8;429;4;Training;8;phosphorus-P
8;430;4;Training;5;manganese-Mn
8;431;4;Training;8;phosphorus-P
8;432;4;Training;0;boron-B
8;433;4;Training;8;phosphorus-P
8;434;4;Training;6;more-deficiencies
8;435;4;Training;4;magnesium-Mg
8;436;4;Training;4;magnesium-Mg
8;437;4;Training;0;boron-B
8;438;4;Training;8;phosphorus-P
8;439;4;Training;8;phosphorus-P
8;440;4;Training;8;phosphorus-P
8;441;4;Training;0;boron-B
8;443;4;Training;4;magnesium-Mg
8;444;4;Training;0;boron-B
8;445;4;Training;5;manganese-Mn
8;447;4;Training;8;phosphorus-P
8;448;4;Training;1;calcium-Ca
8;449;4;Training;1;calcium-Ca
8;450;4;Training;9;potasium-K
8;451;4;Training;1;calcium-Ca
8;452;4;Training;9;potasium-K
8;454;4;Training;8;phosphorus-P
8;455;4;Training;7;nitrogen-N
8;456;4;Training;9;potasium-K
8;457;4;Training;6;more-deficiencies
8;458;4;Training;0;boron-B
8;460;4;Training;1;calcium-Ca
8;461;4;Training;8;phosphorus-P
8;462;4;Training;7;nitrogen-N
8;463;4;Training;6;more-deficiencies
8;464;4;Training;0;boron-B
8;466;4;Training;1;calcium-Ca
8;467;4;Training;8;phosphorus-P
8;468;4;Training;5;manganese-Mn
8;469;4;Training;6;more-deficiencies
8;470;4;Training;5;manganese-Mn
8;471;4;Training;8;phosphorus-P
8;474;4;Training;9;potasium-K
8;475;4;Training;8;phosphorus-P
8;476;4;Training;0;boron-B
8;479;4;Training;4;magnesium-Mg
8;480;4;Training;8;phosphorus-P
8;481;4;Training;6;more-deficiencies
8;482;4;Training;3;iron-Fe
8;484;4;Training;1;calcium-Ca
8;485;4;Training;8;phosphorus-P
8;486;4;Training;1;calcium-Ca
8;487;4;Training;7;nitrogen-N
8;488;4;Training;3;iron-Fe
8;489;4;Training;3;iron-Fe
8;491;4;Training;1;calcium-Ca
8;492;4;Training;8;phosphorus-P
8;493;4;Training;1;calcium-Ca
8;494;4;Training;8;phosphorus-P
8;495;4;Training;8;phosphorus-P
8;496;4;Training;3;iron-Fe
8;497;4;Training;1;calcium-Ca
8;499;4;Training;4;magnesium-Mg
8;501;4;Training;8;phosphorus-P
8;503;4;Training;4;magnesium-Mg
8;504;4;Training;1;calcium-Ca
8;505;4;Training;8;phosphorus-P
8;506;4;Training;4;magnesium-Mg
8;509;4;Training;0;boron-B
8;510;4;Training;1;calcium-Ca
8;512;4;Training;9;potasium-K
8;513;4;Training;6;more-deficiencies
8;514;4;Training;6;more-deficiencies
8;517;4;Training;4;magnesium-Mg
8;518;4;Training;0;boron-B
8;519;4;Training;8;phosphorus-P
8;520;4;Training;8;phosphorus-P
8;522;4;Training;0;boron-B
8;523;4;Training;0;boron-B
8;524;4;Training;0;boron-B
8;526;4;Training;9;potasium-K
8;527;4;Training;8;phosphorus-P
8;528;4;Training;1;calcium-Ca
8;529;4;Training;8;phosphorus-P
8;530;4;Training;1;calcium-Ca
8;531;4;Training;8;phosphorus-P
8;532;4;Training;6;more-deficiencies
8;533;4;Training;0;boron-B
8;534;4;Training;7;nitrogen-N
8;535;4;Training;3;iron-Fe
8;536;4;Training;4;magnesium-Mg
8;537;4;Training;1;calcium-Ca
8;538;4;Training;5;manganese-Mn
8;539;4;Training;4;magnesium-Mg
8;540;4;Training;3;iron-Fe
8;541;4;Training;7;nitrogen-N
8;542;4;Training;9;potasium-K
8;543;4;Training;1;calcium-Ca
8;544;4;Training;1;calcium-Ca
8;545;4;Training;1;calcium-Ca
8;546;4;Training;0;boron-B
8;547;4;Training;1;calcium-Ca
8;548;4;Training;4;magnesium-Mg
8;549;4;Training;5;manganese-Mn
8;551;4;Training;8;phosphorus-P
8;552;4;Training;0;boron-B
8;553;4;Training;3;iron-Fe
8;554;4;Training;3;iron-Fe
8;556;4;Training;8;phosphorus-P
8;558;4;Training;1;calcium-Ca
8;559;4;Training;6;more-deficiencies
8;560;4;Training;8;phosphorus-P
8;561;4;Training;7;nitrogen-N
8;562;4;Training;7;nitrogen-N
8;563;4;Training;1;calcium-Ca
8;564;4;Training;8;phosphorus-P
8;565;4;Training;8;phosphorus-P
8;566;4;Training;5;manganese-Mn
8;567;4;Training;1;calcium-Ca
8;568;4;Training;1;calcium-Ca
8;570;4;Training;4;magnesium-Mg
8;572;4;Training;8;phosphorus-P
8;573;4;Training;8;phosphorus-P
8;574;4;Training;9;potasium-K
8;575;4;Training;9;potasium-K
8;576;4;Training;6;more-deficiencies
8;577;4;Training;7;nitrogen-N
8;578;4;Training;1;calcium-Ca
8;579;4;Training;4;magnesium-Mg
8;580;4;Training;9;potasium-K
8;583;4;Training;8;phosphorus-P
8;584;4;Training;8;phosphorus-P
8;586;4;Training;9;potasium-K
8;587;4;Training;9;potasium-K
8;588;4;Training;3;iron-Fe
8;589;4;Training;0;boron-B
8;590;4;Training;4;magnesium-Mg
8;591;4;Training;6;more-deficiencies
8;593;4;Training;0;boron-B
8;594;4;Training;9;potasium-K
8;595;4;Training;9;potasium-K
8;596;4;Training;1;calcium-Ca
8;597;4;Training;8;phosphorus-P
8;598;4;Training;8;phosphorus-P
8;599;4;Training;1;calcium-Ca
8;600;4;Training;5;manganese-Mn
8;601;4;Training;1;calcium-Ca
8;603;4;Training;0;boron-B
8;604;4;Training;3;iron-Fe
8;606;4;Training;1;calcium-Ca
8;607;4;Training;1;calcium-Ca
8;608;4;Training;7;nitrogen-N
8;609;4;Training;1;calcium-Ca
8;610;4;Training;1;calcium-Ca
8;611;4;Training;8;phosphorus-P
8;612;4;Training;8;phosphorus-P
8;614;4;Training;0;boron-B
8;615;4;Training;6;more-deficiencies
8;616;4;Training;1;calcium-Ca
8;619;4;Training;6;more-deficiencies
8;620;4;Training;4;magnesium-Mg
8;622;4;Training;0;boron-B
8;624;4;Training;6;more-deficiencies
8;625;4;Training;2;healthy
8;626;4;Training;8;phosphorus-P
8;627;4;Training;4;magnesium-Mg
8;628;4;Training;8;phosphorus-P
8;630;4;Training;8;phosphorus-P
8;631;4;Training;6;more-deficiencies
8;632;4;Training;5;manganese-Mn
8;635;4;Training;5;manganese-Mn
8;636;4;Training;1;calcium-Ca
8;637;4;Training;0;boron-B
8;639;4;Training;1;calcium-Ca
8;641;4;Training;4;magnesium-Mg
8;642;4;Training;1;calcium-Ca
8;643;4;Training;1;calcium-Ca
8;645;4;Training;1;calcium-Ca
8;646;4;Training;0;boron-B
8;647;4;Training;8;phosphorus-P
